UTC Timestamp,Account Type,Device Type,Game Type,Match ID,Match Start Timestamp,Match End Timestamp,Map,Team,Match Outcome,Operator,Operator Skin,Execution,Skill,Score,Shots,Hits,Assists,Longest Streak,Kills,Deaths,Headshots,Executions,Suicides,Damage Done,Damage Taken,Armor Collected,Armor Equipped,Armor Destroyed,Ground Vehicles Used,Air Vehicles Used,Percentage Of Time Moving,Total XP,Score XP,Challenge XP,Match XP,Medal XP,Bonus XP,Misc XP,Accolade XP,Weapon XP,Operator XP,Clan XP,Battle Pass XP,Rank at Start,Rank at End,XP at Start,XP at End,Score at Start,Score at End,Prestige at Start,Prestige at End,Lifetime Wall Bangs,Lifetime Games Played,Lifetime Time Played,Lifetime Wins,Lifetime Losses,Lifetime Kills,Lifetime Deaths,Lifetime Hits,Lifetime Misses,Lifetime Near Misses,
2024-12-19 5:38,Battle.NET,pc,Hardpoint,1.47135E+19,2024-12-19 5:38,2024-12-19 5:50,Skyline,allies,win,WESTPOINT,Off Grid,Hook & Slash,348,5110,539,131,8,4,32,26,5,0,0,3140,3208,0,0,0,0,0,96.94%,9980,9855,0,0,125,0,0,0,4036,9980,9980,9980,55,55,1153000,1162980,426695,426695,0,0,44,111,68146,67,43,2642,2503,13037,36837,33261,
2024-12-19 5:19,Battle.NET,pc,Control,4.02725E+18,2024-12-19 5:19,2024-12-19 5:35,Hacienda,allies,win,WESTPOINT,Off Grid,Hook & Slash,345,3835,478,106,10,4,24,22,1,0,0,2786,2792,0,0,0,0,0,97.14%,14010,13960,0,0,50,0,0,0,6370,14010,14010,14010,0,1,0,9255,0,421585,0,0,44,110,67545,66,43,2610,2477,12907,36457,32946,
2024-12-19 4:58,Battle.NET,pc,Control,1.72566E+19,2024-12-19 4:58,2024-12-19 5:12,Hacienda,allies,win,WESTPOINT,Off Grid,Hook & Slash,332,4115,461,133,3,6,32,22,4,0,0,3290,2837,0,0,0,0,0,97.00%,13610,13510,0,0,100,0,0,0,5957,13610,13610,13610,0,1,0,7605,0,417750,0,0,44,109,66817,65,43,2586,2455,12796,36118,32647,
2024-12-19 4:45,Battle.NET,pc,Control,1.05443E+19,2024-12-19 4:45,2024-12-19 4:56,Vault,allies,loss,WESTPOINT,Off Grid,Hook & Slash,347,1880,329,88,4,2,11,20,1,0,0,1881,2361,0,0,0,0,0,94.28%,7195,7195,0,0,0,0,0,0,2480,7195,7195,7195,55,1,1153000,4609,413635,413635,0,0,43,108,66157,64,43,2554,2433,12655,35827,32345,
2024-12-19 4:30,Battle.NET,pc,Hardpoint,1.17356E+19,2024-12-19 4:30,2024-12-19 4:43,Skyline,axis,loss,CARVER,Unshaken,Hook & Slash,341,4335,551,150,6,3,27,28,7,0,0,3409,3841,0,0,0,0,0,98.73%,8174,8124,0,0,50,0,0,0,3404,8174,8174,8174,55,55,1153000,1161174,411755,411755,0,0,43,107,65666,64,42,2543,2413,12568,35602,32106,
2024-12-19 4:17,Battle.NET,pc,Hardpoint,1.43628E+18,2024-12-19 4:17,2024-12-19 4:28,Rewind,allies,loss,WESTPOINT,Off Grid,Hook & Slash,354,2785,411,79,5,2,14,27,2,0,0,1884,3327,0,0,0,0,0,98.39%,6643,6643,0,0,0,0,0,0,2240,6643,6643,6643,55,55,1153000,1159643,407420,407420,0,0,43,106,65024,64,41,2516,2385,12416,35228,31749,
2024-12-19 4:06,Battle.NET,pc,Control,1.74529E+19,2024-12-19 4:06,2024-12-19 4:15,Vault,allies,loss,WESTPOINT,Off Grid,Hook & Slash,370,1595,262,63,3,3,12,16,3,0,0,1689,1710,0,0,0,0,0,97.83%,6236,6186,0,0,50,0,0,0,2340,6236,6236,6236,55,0,1153000,3701,404620,404635,0,0,43,105,64452,64,40,2502,2358,12337,34926,31494,
2024-12-19 3:50,Battle.NET,pc,Hardpoint,4.69455E+18,2024-12-19 3:50,2024-12-19 4:03,Hacienda,allies,win,WESTPOINT,Off Grid,Hook & Slash,363,6015,672,144,8,5,37,28,5,0,0,3578,3567,0,0,0,0,0,99.72%,13146,13121,0,0,25,0,0,0,5700,13146,13146,13146,0,55,0,1166146,0,403040,0,0,43,104,64066,64,39,2490,2342,12272,34750,31329,
2024-12-19 3:35,Battle.NET,pc,Hardpoint,8.7194E+18,2024-12-19 3:35,2024-12-19 3:47,Rewind,axis,win,CARVER,Unshaken,Hook & Slash,356,4840,605,165,5,7,35,22,4,0,0,4135,2953,0,0,0,0,0,99.30%,9963,9963,0,0,0,0,0,0,4720,9963,9963,9963,0,55,0,1162963,0,397025,0,0,42,103,63344,63,39,2453,2314,12122,34268,30903,
2024-12-19 3:18,Battle.NET,pc,Control,9.52015E+18,2024-12-19 3:18,2024-12-19 3:34,Vault,axis,win,CARVER,Unshaken,Hook & Slash,345,4575,610,175,9,9,32,16,6,0,0,4057,2432,0,0,0,0,0,95.65%,15802,15752,0,0,50,0,0,0,6380,15802,15802,15802,0,2,0,9991,0,392185,0,0,41,102,62757,62,39,2418,2292,11957,33862,30497,
2024-12-19 3:02,Battle.NET,pc,Hardpoint,1.6278E+19,2024-12-19 3:02,2024-12-19 3:16,Vault,allies,loss,WESTPOINT,Off Grid,Hook & Slash,359,3880,614,132,7,4,26,31,4,0,0,3146,3532,0,0,0,0,0,97.83%,8644,8619,0,0,25,0,0,0,3760,8644,8644,8644,0,55,0,1161644,0,387610,0,0,40,101,62040,61,39,2386,2276,11778,33468,30099,
2024-12-19 2:46,Battle.NET,pc,Hardpoint,1.45705E+19,2024-12-19 2:46,2024-12-19 3:00,Hacienda,axis,loss,CARVER,Unshaken,Hook & Slash,350,6575,677,188,12,5,38,31,7,0,0,4814,3818,0,0,0,0,0,99.58%,12385,12260,0,0,125,0,0,0,6290,12385,12385,12385,55,55,1153000,1165385,383605,383730,0,0,39,100,61336,61,38,2360,2245,11646,33018,29747,
2024-12-19 2:26,Battle.NET,pc,Hardpoint,2.32009E+18,2024-12-19 2:26,2024-12-19 2:39,Vault,allies,win,WEAVER,Timber,Hook & Slash,336,3875,592,163,4,5,29,24,3,0,0,3448,2850,0,0,0,0,0,97.54%,9980,9830,0,0,150,0,0,0,3900,9980,9980,9980,55,55,1153000,1162980,377040,377155,0,0,39,99,60613,61,37,2322,2214,11451,32574,29288,
2024-12-19 2:06,Battle.NET,pc,Free-for-all,1.14833E+19,2024-12-19 2:06,2024-12-19 2:24,Nuketown,none,win,WEAVER,Timber,Hook & Slash,0,208,1926,745,14,31,208,27,49,0,0,18821,4494,0,0,0,0,0,93.75%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-12-19 1:55,Battle.NET,pc,Free-for-all,3.77331E+18,2024-12-19 1:55,2024-12-19 1:59,Nuketown,none,win,WEAVER,Timber,Hook & Slash,0,8,79,39,1,8,8,5,2,0,0,791,649,0,0,0,0,0,40.15%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-12-18 5:42,Battle.NET,pc,Control,2.85207E+18,2024-12-18 5:42,2024-12-18 5:59,Vault,allies,loss,WEAVER,Timber,Hook & Slash,343,3540,449,102,6,3,25,31,5,0,0,3155,3600,0,0,0,0,0,94.56%,12605,12555,0,0,50,0,0,0,4240,12605,12605,12605,0,1,0,7620,0,373280,0,0,39,98,59907,60,37,2293,2190,11288,32172,28877,
2024-12-18 5:27,Battle.NET,pc,Hardpoint,6.48367E+18,2024-12-18 5:27,2024-12-18 5:41,Skyline,axis,loss,CARVER,Unshaken,Hook & Slash,337,5965,701,179,5,3,38,29,5,0,0,4137,3551,0,0,0,0,0,97.86%,10671,10571,0,0,100,0,0,0,4348,10671,10671,10671,55,55,1153000,1163671,369640,369740,0,0,39,97,59147,60,36,2268,2159,11174,31880,28613,
2024-12-18 5:10,Battle.NET,pc,Search and Destroy,8.66915E+18,2024-12-18 5:10,2024-12-18 5:26,Red Card,allies,win,WEAVER,Timber,Hook & Slash,328,1150,154,32,0,6,8,5,1,0,0,886,916,0,0,0,0,0,71.56%,11180,11130,0,0,50,0,0,0,3950,11180,11180,11180,55,1,1153000,6225,363650,363775,0,0,39,96,58432,60,35,2230,2130,10999,31382,28156,
2024-12-18 4:59,Battle.NET,pc,Hardpoint,1.09555E+19,2024-12-18 4:59,2024-12-18 5:08,Skyline,allies,win,WEAVER,Timber,Hook & Slash,318,3440,578,108,9,5,22,14,1,0,0,2465,2536,0,0,0,0,0,99.32%,7310,7210,0,0,100,0,0,0,3220,7310,7310,7310,55,55,1153000,1160310,362250,362625,0,0,39,95,57831,59,35,2222,2125,10958,31272,28071,
2024-12-18 4:45,Battle.NET,pc,Hardpoint,1.50705E+19,2024-12-18 4:45,2024-12-18 4:58,Hacienda,axis,win,CARVER,Unshaken,Hook & Slash,304,6240,664,158,8,7,37,22,8,0,0,3901,3377,0,0,0,0,0,95.74%,12820,12595,0,0,225,0,0,0,5350,12820,12820,12820,55,55,1153000,1165820,358685,359185,0,0,39,94,57377,58,35,2200,2111,10844,30825,27712,
2024-12-18 4:28,Battle.NET,pc,Control,7.81079E+18,2024-12-18 4:28,2024-12-18 4:43,Vault,allies,win,WEAVER,Timber,Hook & Slash,305,3630,526,122,4,4,26,25,4,0,0,3134,3313,0,0,0,0,0,96.33%,13442,13442,0,0,0,0,0,0,4862,13442,13442,13442,0,1,0,7847,0,352945,0,0,37,93,56705,57,35,2163,2089,10682,30365,27321,
2024-12-18 4:16,Battle.NET,pc,Control,1.79732E+19,2024-12-18 4:16,2024-12-18 4:26,Protocol,axis,win,CARVER,Unshaken,Hook & Slash,301,3060,396,99,5,4,21,14,5,0,0,2442,1758,0,0,0,0,0,94.44%,10401,10351,0,0,50,0,0,0,5225,10401,10401,10401,0,1,0,6236,0,349315,0,0,37,92,56024,56,35,2137,2064,10556,30009,27017,
2024-12-18 4:03,Battle.NET,pc,Hardpoint,1.14706E+19,2024-12-18 4:03,2024-12-18 4:13,Rewind,allies,win,WEAVER,Timber,Hook & Slash,286,4930,555,147,5,10,37,17,10,0,0,3445,2202,0,0,0,0,0,98.53%,9087,9037,0,0,50,0,0,0,4480,9087,9087,9087,0,55,0,1162087,0,346255,0,0,37,91,55554,55,35,2116,2050,10457,29728,26761,
2024-12-18 3:46,Battle.NET,pc,Control,6.82348E+17,2024-12-18 3:46,2024-12-18 4:02,Protocol,axis,loss,CARVER,Unshaken,Hook & Slash,305,2755,425,107,5,2,18,36,2,0,0,2342,4023,0,0,0,0,0,95.77%,11105,11080,0,0,25,0,0,0,4925,11105,11105,11105,0,1,0,6630,0,341325,0,0,35,90,55055,54,35,2079,2033,10311,29355,26403,
2024-12-18 3:33,Battle.NET,pc,Control,2.09499E+18,2024-12-18 3:33,2024-12-18 3:44,Vault,allies,loss,WEAVER,Timber,Hook & Slash,309,2680,357,97,4,2,20,22,3,0,0,2343,2859,0,0,0,0,0,99.00%,9357,9357,0,0,0,0,0,0,3700,9357,9357,9357,55,1,1153000,5047,338445,338570,0,0,35,89,54319,54,34,2061,1997,10207,29065,26138,
2024-12-18 3:19,Battle.NET,pc,Hardpoint,9.11844E+18,2024-12-18 3:19,2024-12-18 3:32,Rewind,allies,win,WEAVER,Timber,Hook & Slash,306,6345,548,128,15,6,29,24,5,0,0,3253,3144,0,0,0,0,0,99.21%,12307,12282,0,0,25,0,0,0,4820,12307,12307,12307,55,55,1153000,1165307,335690,335890,0,0,35,88,53799,54,33,2041,1975,10110,28832,25908,
2024-12-18 3:02,Battle.NET,pc,Control,5.29107E+17,2024-12-18 3:02,2024-12-18 3:17,Vault,allies,win,WEAVER,Timber,Hook & Slash,305,3860,608,117,10,4,24,23,4,0,0,2992,3127,0,0,0,0,0,97.20%,14211,14111,0,0,100,0,0,0,5372,14211,14211,14211,55,1,1153000,7944,329545,329545,0,0,34,87,53145,53,33,2012,1951,9982,28445,25595,
2024-12-18 2:52,Battle.NET,pc,Hardpoint,5.8741E+18,2024-12-18 2:52,2024-12-18 3:00,Skyline,allies,loss,WEAVER,Timber,Hook & Slash,327,1375,224,58,0,3,12,20,3,0,0,1537,2101,0,0,0,0,0,99.43%,3522,3372,0,0,150,0,0,0,1236,3522,3522,3522,0,55,0,1156522,0,325685,0,0,34,86,52439,52,33,1988,1928,9859,27997,25220,
2024-12-18 2:23,Battle.NET,pc,Free-for-all,1.4718E+19,2024-12-18 2:23,2024-12-18 2:50,Babylon,none,loss,WEAVER,Timber,Hook & Slash,0,261,2653,1025,27,39,261,58,61,0,0,24605,8112,0,0,0,0,0,87.70%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-12-14 5:12,Battle.NET,pc,Control,1.66515E+19,2024-12-14 5:12,2024-12-14 5:32,Hacienda,allies,loss,WEAVER,Timber,Hook & Slash,334,4300,710,171,8,4,30,33,4,0,0,4079,4082,0,0,0,0,0,97.28%,29534,21254,0,0,125,8155,0,0,13720,29534,29534,21379,0,3,0,16574,0,324310,0,0,34,85,52078,52,32,1976,1908,9799,27845,25082,
2024-12-14 4:58,Battle.NET,pc,Hardpoint,1.04768E+19,2024-12-14 4:58,2024-12-14 5:10,Skyline,axis,win,CARVER,Unshaken,Hook & Slash,329,3930,522,120,8,5,23,22,3,0,0,3071,3007,0,0,0,0,0,99.13%,16944,12769,0,0,50,4125,0,0,5929,16944,16944,12819,0,55,0,1169944,0,320010,0,0,34,84,51124,52,31,1946,1875,9626,27352,24575,
2024-12-14 4:46,Battle.NET,pc,Hardpoint,1.71043E+19,2024-12-14 4:46,2024-12-14 4:57,Rewind,axis,win,CARVER,Unshaken,Hook & Slash,320,4140,397,105,5,4,23,18,5,0,0,2626,2460,0,0,0,0,0,96.99%,16941,12387,0,0,100,4454,0,0,6400,16956,16956,12487,55,55,1153000,1169956,314905,316080,0,0,34,83,50536,51,31,1923,1853,9509,26974,24245,
2024-12-14 4:32,Battle.NET,pc,Control,8.10926E+17,2024-12-14 4:32,2024-12-14 4:44,Vault,allies,loss,WEAVER,Timber,Hook & Slash,333,2280,465,88,3,3,16,23,3,0,0,2243,3038,0,0,0,0,0,98.38%,16923,12277,0,0,75,4571,0,0,6040,16923,16923,12352,0,2,0,9713,0,311940,0,0,34,82,49993,50,31,1900,1835,9404,26714,23999,
2024-12-14 4:18,Battle.NET,pc,Hardpoint,4.36682E+18,2024-12-14 4:18,2024-12-14 4:31,Skyline,axis,win,CARVER,Unshaken,Hook & Slash,319,6100,633,166,13,4,35,30,4,0,0,4068,3349,0,0,0,0,0,99.04%,22179,15819,0,0,0,6360,0,0,9421,22179,22179,15819,55,55,1153000,1175179,309660,309660,0,0,34,81,49419,50,30,1884,1812,9312,26371,23714,
2024-12-14 4:02,Battle.NET,pc,Control,1.35748E+19,2024-12-14 4:02,2024-12-14 4:16,Vault,allies,win,WEAVER,Timber,Hook & Slash,311,3215,496,100,6,4,21,18,0,0,0,2636,2375,0,0,0,0,0,96.09%,26312,18686,0,0,50,7576,0,0,8500,26312,26312,18736,55,3,1153000,16400,303460,303560,0,0,33,80,48780,49,30,1849,1782,9148,25949,23314,
2024-12-14 3:47,Battle.NET,pc,Hardpoint,1.49498E+18,2024-12-14 3:47,2024-12-14 4:00,Red Card,axis,loss,CARVER,Unshaken,Hook & Slash,324,4290,574,126,10,2,24,36,2,0,0,2925,4092,0,0,0,0,0,99.42%,19329,13956,0,0,0,5373,0,0,8524,19329,19329,13956,0,55,0,1172329,0,300345,0,0,33,79,48140,48,30,1828,1764,9046,25590,23005,
2024-12-14 3:33,Battle.NET,pc,Search and Destroy,7.59417E+18,2024-12-14 3:33,2024-12-14 3:45,Vault,allies,win,WEAVER,Timber,Hook & Slash,314,990,91,22,0,3,7,4,0,0,0,764,445,0,0,0,0,0,80.17%,19071,13856,0,0,0,5215,0,0,7975,19071,19071,13856,0,2,0,9841,0,296055,0,0,32,78,47431,48,29,1804,1728,8923,25174,22622,
2024-12-14 3:20,Battle.NET,pc,Hardpoint,1.01666E+19,2024-12-14 3:20,2024-12-14 3:32,Protocol,axis,loss,CARVER,Unshaken,Hook & Slash,310,4375,519,122,8,4,26,26,5,0,0,2826,3156,0,0,0,0,0,97.71%,17972,12379,0,0,125,5468,0,0,8280,17972,17972,12504,0,55,0,1170972,0,295065,0,0,32,77,47053,47,29,1797,1724,8894,25120,22565,
2024-12-14 3:04,Battle.NET,pc,Hardpoint,5.9464E+18,2024-12-14 3:04,2024-12-14 3:18,Hacienda,axis,loss,CARVER,Unshaken,Hook & Slash,305,5910,639,159,9,4,33,32,5,0,0,4009,4220,0,0,0,0,0,99.59%,23861,16408,0,0,50,7403,0,0,10490,23861,23861,16458,0,55,0,1176861,0,290690,0,0,32,76,46472,47,28,1771,1698,8773,24749,22254,
2024-12-14 2:51,Battle.NET,pc,Hardpoint,9.71263E+18,2024-12-14 2:51,2024-12-14 3:02,Rewind,axis,loss,CARVER,Unshaken,Hook & Slash,311,3525,446,100,6,5,21,26,1,0,0,2552,3164,0,0,0,0,0,100.00%,15694,10971,0,0,100,4623,0,0,6440,15700,15700,11071,55,55,1153000,1168700,284530,284780,0,0,32,75,45724,47,27,1738,1666,8611,24317,21829,
2024-12-14 2:38,Battle.NET,pc,Search and Destroy,1.77513E+19,2024-12-14 2:38,2024-12-14 2:49,Skyline,allies,win,WEAVER,Timber,Hook & Slash,321,530,105,12,3,1,1,5,0,0,0,385,764,0,0,0,0,0,71.43%,11534,10034,0,0,0,1500,0,0,2205,11534,11534,10034,0,1,0,8534,0,281255,0,0,32,74,45191,47,26,1717,1640,8503,24017,21519,
2024-12-14 2:24,Battle.NET,pc,Hardpoint,8.50244E+18,2024-12-14 2:24,2024-12-14 2:36,Protocol,axis,loss,CARVER,Unshaken,Hook & Slash,340,3730,400,89,8,2,19,32,4,0,0,2396,3703,0,0,0,0,0,97.62%,17105,12297,0,0,150,4658,0,0,6000,17105,17105,12447,0,55,0,1170105,0,280725,0,0,32,73,44825,46,26,1716,1635,8486,23937,21463,
2024-12-13 1:51,Battle.NET,pc,Control,1.75029E+19,2024-12-13 1:51,2024-12-13 2:10,Protocol,allies,win,WEAVER,Timber,Hook & Slash,362,2885,437,96,7,3,18,27,3,0,0,2229,3363,0,0,0,0,0,96.53%,13414,13339,0,0,75,0,0,0,5250,13414,13414,13414,0,1,0,8381,0,276995,0,0,32,72,44182,46,25,1697,1603,8398,23674,21213,
2024-12-13 1:36,Battle.NET,pc,Hardpoint,1.58659E+19,2024-12-13 1:36,2024-12-13 1:50,Hacienda,allies,win,WEAVER,Timber,Hook & Slash,354,6310,711,187,10,5,37,31,7,0,0,4509,3790,0,0,0,0,0,99.03%,13479,13454,0,0,25,0,0,0,5900,13479,13479,13479,0,55,0,1166479,0,274110,0,0,32,71,43342,45,25,1679,1576,8302,23375,20942,
2024-12-13 1:17,Battle.NET,pc,Control,7.37511E+18,2024-12-13 1:17,2024-12-13 1:33,Protocol,allies,win,WEAVER,Timber,Hook & Slash,348,3955,487,136,9,5,25,23,2,0,0,3139,3271,0,0,0,0,0,98.63%,15958,15858,0,0,100,0,0,0,7175,15958,15958,15958,55,1,1153000,8665,267800,267800,0,0,31,70,42605,44,25,1642,1545,8115,22886,20470,
2024-12-13 1:01,Battle.NET,pc,Hardpoint,1.34057E+18,2024-12-13 1:01,2024-12-13 1:14,Vault,allies,win,WEAVER,Timber,Hook & Slash,354,4885,531,121,7,4,27,29,4,0,0,3059,3461,0,0,0,0,0,96.50%,11011,10861,0,0,150,0,0,0,3790,11011,11011,11011,0,55,0,1164011,0,263845,0,0,31,69,41844,43,25,1617,1522,7978,22577,20158,
2024-12-13 0:47,Battle.NET,pc,Hardpoint,1.10909E+19,2024-12-13 0:47,2024-12-13 0:58,Rewind,allies,loss,WEAVER,Timber,Hook & Slash,362,3690,453,88,5,4,21,25,2,0,0,2285,3359,0,0,0,0,0,97.94%,7985,7935,0,0,50,0,0,0,2960,7985,7985,7985,55,55,1153000,1160985,258795,258960,0,0,31,68,41114,42,25,1590,1493,7854,22222,19832,
2024-12-10 6:49,Battle.NET,pc,Hardpoint,3.48546E+18,2024-12-10 6:49,2024-12-10 7:00,Protocol,axis,loss,CARVER,Unshaken,Hook & Slash,381,3545,484,107,12,3,18,33,2,0,0,2502,3807,0,0,0,0,0,99.48%,8020,8020,0,0,0,0,0,0,3774,8020,8020,8020,0,55,0,1161020,0,255270,0,0,31,67,40519,42,24,1569,1468,7765,21894,19561,
2024-12-10 6:35,Battle.NET,pc,Hardpoint,1.13004E+19,2024-12-10 6:35,2024-12-10 6:47,Hacienda,axis,win,CARVER,Unshaken,Hook & Slash,372,5020,441,115,4,5,29,20,6,0,0,2817,2493,0,0,0,0,0,95.95%,9263,9238,0,0,25,0,0,0,2872,9263,9263,9263,55,55,1153000,1162263,251425,251725,0,0,31,66,39928,42,23,1551,1435,7659,21545,19265,
2024-12-10 6:21,Battle.NET,pc,Hardpoint,1.65963E+18,2024-12-10 6:21,2024-12-10 6:34,Vault,allies,win,WEAVER,Timber,Hook & Slash,366,4850,528,115,6,4,25,21,3,0,0,2583,2894,0,0,0,0,0,95.90%,10103,10053,0,0,50,0,0,0,3660,10103,10103,10103,0,55,0,1163103,0,246705,0,0,31,65,39337,41,23,1522,1415,7545,21246,19011,
2024-12-10 6:04,Battle.NET,pc,Hardpoint,2.02276E+18,2024-12-10 6:04,2024-12-10 6:16,Skyline,allies,win,WEAVER,Timber,Hook & Slash,374,4795,457,126,12,5,28,28,2,0,0,3198,3415,0,0,0,0,0,98.35%,9992,9892,0,0,100,0,0,0,3944,9992,9992,9992,55,55,1153000,1162992,241530,241855,0,0,31,64,38714,40,23,1497,1394,7434,20868,18700,
2024-12-10 5:50,Battle.NET,pc,Hardpoint,3.40316E+18,2024-12-10 5:50,2024-12-10 6:03,Hacienda,axis,loss,CARVER,Unshaken,Hook & Slash,375,4500,521,142,9,5,28,26,1,0,0,3500,3324,0,0,0,0,0,99.69%,8868,8793,0,0,75,0,0,0,3250,8868,8868,8868,0,55,0,1161868,0,237060,0,0,31,63,38095,39,23,1469,1366,7305,20570,18407,
2024-12-10 5:33,Battle.NET,pc,Hardpoint,1.29899E+19,2024-12-10 5:33,2024-12-10 5:48,Vault,allies,loss,WEAVER,Timber,Hook & Slash,372,5955,735,201,10,5,41,37,5,0,0,4877,4651,0,0,0,0,0,97.64%,12228,12053,0,0,175,0,0,0,5900,12228,12228,12228,0,55,0,1165228,0,232560,0,0,30,62,37444,39,22,1441,1340,7166,20212,18049,
2024-12-10 5:18,Battle.NET,pc,Control,1.17626E+19,2024-12-10 5:18,2024-12-10 5:31,Protocol,axis,win,CARVER,Unshaken,Hook & Slash,389,2375,344,83,2,3,17,24,1,0,0,2107,3042,0,0,0,0,0,97.50%,10586,10486,0,0,100,0,0,0,3340,10586,10586,10586,55,1,1153000,7370,226605,226605,0,0,30,61,36623,39,21,1400,1303,6968,19726,17608,
2024-12-10 5:04,Battle.NET,pc,Control,1.71523E+19,2024-12-10 5:04,2024-12-10 5:16,Protocol,axis,win,CARVER,Unshaken,Hook & Slash,381,3755,496,92,10,4,23,17,1,0,0,2563,2093,0,0,0,0,0,96.90%,13826,13601,0,0,225,0,0,0,5545,13826,13826,13826,55,1,1153000,8206,224130,224230,0,0,30,60,35998,38,21,1383,1279,6885,19500,17411,
2024-12-10 4:05,Battle.NET,pc,Search and Destroy,1.81258E+19,2024-12-10 4:05,2024-12-10 4:18,Skyline,axis,loss,CARVER,Unshaken,Hook & Slash,384,765,119,23,0,5,7,7,1,0,0,670,878,0,0,0,0,0,53.87%,6973,6973,0,0,0,0,0,0,1900,6973,6973,6973,55,0,1153000,3886,220475,220475,0,0,30,59,35462,37,21,1360,1262,6780,19140,17111,
2024-12-10 3:52,Battle.NET,pc,Hardpoint,3.35468E+18,2024-12-10 3:52,2024-12-10 4:03,Rewind,allies,win,WEAVER,Timber,Hook & Slash,392,3985,433,122,8,2,23,26,2,0,0,2880,3138,0,0,0,0,0,98.38%,8804,8779,0,0,25,0,0,0,3440,8804,8804,8804,55,55,1153000,1161804,219710,219710,0,0,30,58,35060,37,20,1353,1255,6753,19052,17037,
2024-12-10 3:36,Battle.NET,pc,Control,9.37054E+18,2024-12-10 3:36,2024-12-10 3:50,Vault,axis,loss,CARVER,Unshaken,Hook & Slash,388,3190,474,99,3,5,25,23,1,0,0,2683,2888,0,0,0,0,0,99.20%,12386,12361,0,0,25,0,0,0,3740,12386,12386,12386,55,1,1153000,6836,215525,215725,0,0,30,57,34493,36,20,1330,1229,6632,18768,16786,
2024-12-10 3:20,Battle.NET,pc,Control,1.37946E+18,2024-12-10 3:20,2024-12-10 3:34,Vault,axis,loss,CARVER,Unshaken,Hook & Slash,387,3470,529,130,3,3,29,24,4,0,0,3168,3027,0,0,0,0,0,98.43%,12470,12270,0,0,200,0,0,0,4355,12470,12470,12470,55,1,1153000,6954,212535,212535,0,0,30,56,33842,36,19,1305,1206,6523,18442,16514,
2024-12-10 3:05,Battle.NET,pc,Hardpoint,1.5621E+19,2024-12-10 3:05,2024-12-10 3:18,Skyline,axis,win,CARVER,Unshaken,Hook & Slash,380,6015,581,142,13,6,34,24,5,0,0,3662,3351,0,0,0,0,0,98.80%,11625,11550,0,0,75,0,0,0,4790,11625,11625,11625,55,55,1153000,1164625,208790,209065,0,0,30,55,33181,36,18,1276,1182,6389,18071,16181,
2024-12-10 2:47,Battle.NET,pc,Search and Destroy,1.36822E+19,2024-12-10 2:47,2024-12-10 3:03,Hacienda,axis,loss,CARVER,Unshaken,Hook & Slash,373,1265,149,36,1,4,10,8,3,0,0,1036,954,0,0,0,0,0,74.15%,9197,9122,0,0,75,0,0,0,2700,9197,9197,9197,55,1,1153000,5530,202950,203050,0,0,29,54,32499,35,18,1242,1158,6240,17669,15834,
2024-12-10 2:28,Battle.NET,pc,Control,1.0572E+19,2024-12-10 2:28,2024-12-10 2:45,Vault,allies,win,WEAVER,Timber,Hook & Slash,374,3835,592,137,6,4,28,28,3,0,0,3419,3998,0,0,0,0,0,96.08%,15448,15398,0,0,50,0,0,0,4640,15448,15448,15448,55,1,1153000,8358,201285,201785,0,0,29,53,31949,35,17,1232,1150,6196,17564,15736,
2024-12-10 2:13,Battle.NET,pc,Hardpoint,1.54035E+19,2024-12-10 2:13,2024-12-10 2:26,Vault,allies,loss,WEAVER,Timber,Hook & Slash,377,4015,639,139,4,5,27,27,2,0,0,3447,3318,0,0,0,0,0,98.32%,8853,8828,0,0,25,0,0,0,3680,8853,8853,8853,0,55,0,1161853,0,197950,0,0,29,52,31152,34,17,1204,1122,6052,17156,15379,
2024-12-10 1:57,Battle.NET,pc,Hardpoint,4.93539E+18,2024-12-10 1:57,2024-12-10 2:11,Hacienda,allies,win,WEAVER,Timber,Hook & Slash,390,5835,622,141,12,5,27,30,3,0,1,3366,3275,0,0,0,0,0,98.89%,11358,11333,0,0,25,0,0,0,3360,11358,11358,11358,0,55,0,1164358,0,193935,0,0,29,51,30482,34,16,1177,1095,5914,16683,14954,
2024-12-10 1:49,Battle.NET,pc,Free-for-all,1.1173E+19,2024-12-10 1:49,2024-12-10 1:55,Babylon,none,loss,WEAVER,Timber,Hook & Slash,0,32,277,97,2,11,32,10,7,0,0,2716,1180,0,0,0,0,0,64.06%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
